,0,1,2,3,4,5,6,7,8,board_str,value
1663,O,,,,X,,O,X,X,"O,,,,X,,O,X,X",0.5
1664,,O,,X,,X,X,,O,",O,,X,,X,X,,O",0.5
1665,O,,X,,,,X,O,X,"O,,X,,,,X,O,X",0.5
1666,O,,X,X,O,X,,,,"O,,X,X,O,X,,,",0.5
1667,X,X,,O,X,,O,,,"X,X,,O,X,,O,,",0.5
1668,X,,X,,X,,O,O,,"X,,X,,X,,O,O,",0.5
1669,,,O,,X,X,,O,X,",,O,,X,X,,O,X",0.5
1670,,,O,X,,O,,X,X,",,O,X,,O,,X,X",0.5
1671,X,,,O,X,O,X,,,"X,,,O,X,O,X,,",0.5
1672,,X,X,,O,X,,O,,",X,X,,O,X,,O,",0.5
1673,,O,,,,X,X,X,O,",O,,,,X,X,X,O",0.5
1674,O,X,,O,X,X,,,,"O,X,,O,X,X,,,",0.5
1675,,O,,,O,X,X,,X,",O,,,O,X,X,,X",0.5
1676,X,X,,O,,,O,,X,"X,X,,O,,,O,,X",0.5
1677,,,X,X,X,,O,,O,",,X,X,X,,O,,O",0.5
1678,X,,X,,,O,X,O,,"X,,X,,,O,X,O,",0.5
1679,,X,O,X,,,X,,O,",X,O,X,,,X,,O",0.5
1680,X,,O,,,X,X,O,,"X,,O,,,X,X,O,",0.5
1681,X,X,,O,,O,,X,,"X,X,,O,,O,,X,",0.5
1682,,X,X,,,O,O,,X,",X,X,,,O,O,,X",0.5
1683,,X,,O,,,O,X,X,",X,,O,,,O,X,X",0.5
1684,O,X,X,X,O,,,,,"O,X,X,X,O,,,,",0.5
1685,,O,,O,X,X,,X,,",O,,O,X,X,,X,",0.5
1686,O,,O,,X,X,,,X,"O,,O,,X,X,,,X",0.5
1687,,O,X,,O,X,,,X,",O,X,,O,X,,,X",1.0
1688,X,X,X,O,,,O,,,"X,X,X,O,,,O,,",1.0
1689,O,X,,,O,,X,,X,"O,X,,,O,,X,,X",0.5
1690,,O,,,X,,X,O,X,",O,,,X,,X,O,X",0.5
1691,X,X,,X,,,O,O,,"X,X,,X,,,O,O,",0.5
1692,X,,O,,,X,,O,X,"X,,O,,,X,,O,X",0.5
1693,X,X,O,,O,,,X,,"X,X,O,,O,,,X,",0.5
1694,,X,X,O,O,,,,X,",X,X,O,O,,,,X",0.5
1695,X,,O,,X,,X,,O,"X,,O,,X,,X,,O",0.5
1696,X,X,,X,,,O,,O,"X,X,,X,,,O,,O",0.5
1697,X,X,O,X,,,,O,,"X,X,O,X,,,,O,",0.5
1698,X,O,X,,,O,,X,,"X,O,X,,,O,,X,",0.5
1699,O,O,X,,,X,,,X,"O,O,X,,,X,,,X",1.0
1700,,,O,X,,X,,X,O,",,O,X,,X,,X,O",0.5
1701,,O,X,O,,X,,,X,",O,X,O,,X,,,X",1.0
1702,,O,X,,X,,,O,X,",O,X,,X,,,O,X",0.5
1703,O,X,,O,X,,,X,,"O,X,,O,X,,,X,",1.0
1704,X,O,X,,,,X,,O,"X,O,X,,,,X,,O",0.5
1705,X,X,X,,O,,,,O,"X,X,X,,O,,,,O",1.0
1706,,X,,X,O,X,,O,,",X,,X,O,X,,O,",0.5
1707,,,O,X,X,,,X,O,",,O,X,X,,,X,O",0.5
1708,,,O,O,X,,X,,X,",,O,O,X,,X,,X",0.5
1709,,O,X,X,,X,O,,,",O,X,X,,X,O,,",0.5
1710,X,,,X,O,X,O,,,"X,,,X,O,X,O,,",0.5
1711,X,,,,,X,O,O,X,"X,,,,,X,O,O,X",0.5
1712,X,,,X,O,,X,O,,"X,,,X,O,,X,O,",1.0
1713,O,X,,,O,X,,X,,"O,X,,,O,X,,X,",0.5
1714,,X,X,,,,O,X,O,",X,X,,,,O,X,O",0.5
1715,,X,X,X,O,,O,,,",X,X,X,O,,O,,",0.5
1716,O,,,X,,X,X,O,,"O,,,X,,X,X,O,",0.5
1717,O,,X,,X,O,,,X,"O,,X,,X,O,,,X",0.5
1718,,X,,,X,X,O,O,,",X,,,X,X,O,O,",0.5
1719,,,O,,X,X,O,X,,",,O,,X,X,O,X,",0.5
1720,,X,,X,O,X,,,O,",X,,X,O,X,,,O",0.5
1721,,O,O,X,,X,,X,,",O,O,X,,X,,X,",0.5
1722,,,X,X,,X,O,O,,",,X,X,,X,O,O,",0.5
1723,,X,O,X,,,,O,X,",X,O,X,,,,O,X",0.5
1724,O,X,X,X,,,,,O,"O,X,X,X,,,,,O",0.5
1725,O,O,X,X,,X,,,,"O,O,X,X,,X,,,",0.5
1726,,X,,X,,O,O,,X,",X,,X,,O,O,,X",0.5
1727,,X,O,X,O,,,X,,",X,O,X,O,,,X,",0.5
1728,,X,,,X,,O,X,O,",X,,,X,,O,X,O",1.0
1729,X,O,O,,,X,,,X,"X,O,O,,,X,,,X",0.5
1730,O,,,O,,X,X,,X,"O,,,O,,X,X,,X",0.5
1731,O,,,X,,X,X,,O,"O,,,X,,X,X,,O",0.5
1732,X,X,,,O,,X,O,,"X,X,,,O,,X,O,",0.5
1733,X,X,X,,,,O,O,,"X,X,X,,,,O,O,",1.0
1734,X,O,X,X,,,,O,,"X,O,X,X,,,,O,",0.5
1735,,,O,,O,,X,X,X,",,O,,O,,X,X,X",1.0
1736,O,,,X,,X,,O,X,"O,,,X,,X,,O,X",0.5
1737,X,,X,,O,,O,X,,"X,,X,,O,,O,X,",0.5
1738,X,,,,O,X,O,X,,"X,,,,O,X,O,X,",0.5
1739,X,O,X,,,,X,O,,"X,O,X,,,,X,O,",0.5
1740,,,O,O,,X,,X,X,",,O,O,,X,,X,X",0.5
1741,,X,X,,O,,O,,X,",X,X,,O,,O,,X",0.5
1742,O,,X,,X,X,,O,,"O,,X,,X,X,,O,",0.5
1743,O,,,X,X,,X,,O,"O,,,X,X,,X,,O",0.5
1744,X,,X,,,,X,O,O,"X,,X,,,,X,O,O",0.5
1745,O,,X,X,X,O,,,,"O,,X,X,X,O,,,",0.5
1746,,X,X,,,X,O,O,,",X,X,,,X,O,O,",0.5
1747,,X,,X,,,O,O,X,",X,,X,,,O,O,X",0.5
1748,,O,X,X,,X,,,O,",O,X,X,,X,,,O",0.5
1749,O,,X,X,,X,,O,,"O,,X,X,,X,,O,",0.5
1750,,X,O,,,O,,X,X,",X,O,,,O,,X,X",0.5
1751,,X,O,X,O,,X,,,",X,O,X,O,,X,,",0.5
1752,,,X,,,O,X,X,O,",,X,,,O,X,X,O",0.5
1753,X,O,,,,,X,O,X,"X,O,,,,,X,O,X",0.5
1754,,X,,,O,X,O,,X,",X,,,O,X,O,,X",0.5
1755,O,X,X,,,O,,,X,"O,X,X,,,O,,,X",0.5
1756,,X,,X,X,,O,,O,",X,,X,X,,O,,O",0.5
1757,O,,X,O,X,,,X,,"O,,X,O,X,,,X,",0.5
1758,X,,X,O,,X,,O,,"X,,X,O,,X,,O,",0.5
1759,,,X,O,X,,O,X,,",,X,O,X,,O,X,",0.5
1760,,,,O,O,X,X,X,,",,,O,O,X,X,X,",0.5
1761,,O,X,X,X,,,O,,",O,X,X,X,,,O,",0.5
1762,X,X,X,,O,,O,,,"X,X,X,,O,,O,,",1.0
1763,X,,,,X,X,,O,O,"X,,,,X,X,,O,O",0.5
1764,,,O,,,X,X,O,X,",,O,,,X,X,O,X",0.5
1765,,O,,X,,X,O,,X,",O,,X,,X,O,,X",0.5
1766,O,,,,,X,O,X,X,"O,,,,,X,O,X,X",0.5
1767,,O,X,,X,O,,X,,",O,X,,X,O,,X,",0.5
1768,X,,X,X,,O,,,O,"X,,X,X,,O,,,O",0.5
1769,,,,O,X,X,O,,X,",,,O,X,X,O,,X",0.5
1770,X,,O,O,X,,X,,,"X,,O,O,X,,X,,",0.5
1771,,O,O,,,X,X,X,,",O,O,,,X,X,X,",0.5
1772,,O,X,X,,X,,O,,",O,X,X,,X,,O,",0.5
1773,X,,O,,X,X,,O,,"X,,O,,X,X,,O,",0.5
1774,O,X,,X,X,,,,O,"O,X,,X,X,,,,O",0.5
1775,,X,,X,O,O,,,X,",X,,X,O,O,,,X",0.5
1776,O,,X,,X,,,O,X,"O,,X,,X,,,O,X",0.5
1777,X,,X,O,,,X,,O,"X,,X,O,,,X,,O",0.5
1778,O,O,,X,X,X,,,,"O,O,,X,X,X,,,",1.0
1779,,,,,X,X,O,O,X,",,,,X,X,O,O,X",0.5
1780,,,O,X,,,O,X,X,",,O,X,,,O,X,X",0.5
1781,X,,X,O,,,,O,X,"X,,X,O,,,,O,X",0.5
1782,X,,O,,X,X,,,O,"X,,O,,X,X,,,O",0.5
1783,O,X,X,,O,,X,,,"O,X,X,,O,,X,,",0.5
1784,O,X,,X,X,O,,,,"O,X,,X,X,O,,,",0.5
1785,X,O,X,,,,,X,O,"X,O,X,,,,,X,O",0.5
1786,X,O,,,,X,X,,O,"X,O,,,,X,X,,O",0.5
1787,,X,O,O,,X,,,X,",X,O,O,,X,,,X",0.5
1788,X,,O,X,,X,,O,,"X,,O,X,,X,,O,",0.5
1789,O,,,,,O,X,X,X,"O,,,,,O,X,X,X",1.0
1790,O,,X,X,,O,X,,,"O,,X,X,,O,X,,",0.5
1791,,,,X,O,O,X,X,,",,,X,O,O,X,X,",0.5
1792,,,,O,X,,X,X,O,",,,O,X,,X,X,O",0.5
1793,O,,,X,X,O,,,X,"O,,,X,X,O,,,X",0.5
1794,,X,X,,O,,X,O,,",X,X,,O,,X,O,",0.5
1795,X,,O,O,,,X,,X,"X,,O,O,,,X,,X",0.5
1796,,X,O,O,,X,X,,,",X,O,O,,X,X,,",0.5
1797,O,O,X,,X,,,X,,"O,O,X,,X,,,X,",0.5
1798,O,O,,X,X,,,,X,"O,O,,X,X,,,,X",0.5
1799,X,X,,,,X,O,,O,"X,X,,,,X,O,,O",0.5
1800,X,,O,O,X,,,X,,"X,,O,O,X,,,X,",0.5
1801,,O,X,O,,,,X,X,",O,X,O,,,,X,X",0.5
1802,,X,,O,,X,X,,O,",X,,O,,X,X,,O",0.5
1803,X,,,O,O,X,X,,,"X,,,O,O,X,X,,",0.5
1804,,X,O,,,X,O,X,,",X,O,,,X,O,X,",0.5
1805,,X,,X,,O,X,,O,",X,,X,,O,X,,O",0.5
1806,X,,X,,,O,,X,O,"X,,X,,,O,,X,O",0.5
1807,O,,,,X,X,X,O,,"O,,,,X,X,X,O,",0.5
1808,,X,O,,X,,X,O,,",X,O,,X,,X,O,",0.5
1809,X,,X,,,O,O,,X,"X,,X,,,O,O,,X",0.5
1810,O,,,X,O,,,X,X,"O,,,X,O,,,X,X",0.5
1811,,X,O,X,,X,O,,,",X,O,X,,X,O,,",0.5
1812,X,,,X,O,O,X,,,"X,,,X,O,O,X,,",1.0
1813,,X,O,X,,,O,,X,",X,O,X,,,O,,X",0.5
1814,O,,,X,X,X,,O,,"O,,,X,X,X,,O,",1.0
1815,X,X,O,O,X,,,,,"X,X,O,O,X,,,,",0.5
1816,X,O,,,O,X,,,X,"X,O,,,O,X,,,X",0.5
1817,,X,O,X,,O,,X,,",X,O,X,,O,,X,",0.5
1818,X,X,O,,X,O,,,,"X,X,O,,X,O,,,",0.5
1819,X,,O,,X,,,O,X,"X,,O,,X,,,O,X",1.0
1820,,O,,,X,,O,X,X,",O,,,X,,O,X,X",0.5
1821,O,,X,,,X,O,X,,"O,,X,,,X,O,X,",0.5
1822,,,O,X,O,,X,,X,",,O,X,O,,X,,X",0.5
1823,X,O,O,,,,,X,X,"X,O,O,,,,,X,X",0.5
1824,O,,X,O,X,X,,,,"O,,X,O,X,X,,,",0.5
1825,,O,,X,O,,X,,X,",O,,X,O,,X,,X",0.5
1826,,,X,O,X,O,X,,,",,X,O,X,O,X,,",1.0
1827,,X,O,,,,O,X,X,",X,O,,,,O,X,X",0.5
1828,X,,,O,,X,,X,O,"X,,,O,,X,,X,O",0.5
1829,,X,,,X,,O,O,X,",X,,,X,,O,O,X",0.5
1830,,,O,,O,X,X,,X,",,O,,O,X,X,,X",0.5
1831,X,,,,O,O,X,X,,"X,,,,O,O,X,X,",0.5
1832,,,,X,,X,X,O,O,",,,X,,X,X,O,O",0.5
1833,X,O,,,O,X,X,,,"X,O,,,O,X,X,,",0.5
1834,X,O,,,O,,X,,X,"X,O,,,O,,X,,X",0.5
1835,,X,,O,O,,X,X,,",X,,O,O,,X,X,",0.5
1836,,X,X,,,O,X,O,,",X,X,,,O,X,O,",0.5
1837,X,,,O,X,,,X,O,"X,,,O,X,,,X,O",0.5
1838,,,X,,O,X,X,,O,",,X,,O,X,X,,O",0.5
1839,,X,X,,O,,,X,O,",X,X,,O,,,X,O",0.5
1840,,O,,O,,X,,X,X,",O,,O,,X,,X,X",0.5
1841,X,O,O,X,,,,,X,"X,O,O,X,,,,,X",0.5
1842,X,X,,O,X,,,O,,"X,X,,O,X,,,O,",0.5
1843,,X,,O,,,X,X,O,",X,,O,,,X,X,O",0.5
1844,,X,O,O,X,,,,X,",X,O,O,X,,,,X",0.5
1845,,X,X,O,,O,X,,,",X,X,O,,O,X,,",0.5
1846,X,,O,,O,X,,,X,"X,,O,,O,X,,,X",0.5
1847,,,X,X,,X,O,,O,",,X,X,,X,O,,O",0.5
1848,,O,,X,,X,X,O,,",O,,X,,X,X,O,",0.5
1849,X,X,,X,O,O,,,,"X,X,,X,O,O,,,",0.5
1850,,O,X,X,X,,,,O,",O,X,X,X,,,,O",0.5
1851,X,,O,,X,O,X,,,"X,,O,,X,O,X,,",0.5
1852,,,O,,X,,O,X,X,",,O,,X,,O,X,X",0.5
1853,X,,X,O,X,,,,O,"X,,X,O,X,,,,O",0.5
1854,O,X,,O,,X,X,,,"O,X,,O,,X,X,,",0.5
1855,O,O,X,X,X,,,,,"O,O,X,X,X,,,,",0.5
1856,O,,,X,X,,,O,X,"O,,,X,X,,,O,X",0.5
1857,O,X,X,,O,,,,X,"O,X,X,,O,,,,X",0.5
1858,X,,,X,X,,O,O,,"X,,,X,X,,O,O,",0.5
1859,X,O,O,X,,X,,,,"X,O,O,X,,X,,,",0.5
1860,X,O,X,,,X,,O,,"X,O,X,,,X,,O,",0.5
1861,X,X,X,O,,,,O,,"X,X,X,O,,,,O,",1.0
1862,,,X,X,O,X,O,,,",,X,X,O,X,O,,",0.5
1863,,O,,,O,X,,X,X,",O,,,O,X,,X,X",0.5
1864,,,X,X,O,,X,O,,",,X,X,O,,X,O,",0.5
1865,X,,,X,,O,X,O,,"X,,,X,,O,X,O,",1.0
1866,,O,,,X,X,X,O,,",O,,,X,X,X,O,",0.5
1867,O,,,,X,X,,X,O,"O,,,,X,X,,X,O",0.5
1868,,X,O,,X,,,X,O,",X,O,,X,,,X,O",1.0
1869,,X,,X,,O,O,X,,",X,,X,,O,O,X,",0.5
1870,X,,,,,X,X,O,O,"X,,,,,X,X,O,O",0.5
1871,O,,X,,X,O,,X,,"O,,X,,X,O,,X,",0.5
1872,,X,,X,,O,X,O,,",X,,X,,O,X,O,",0.5
1873,X,,X,,X,O,,,O,"X,,X,,X,O,,,O",0.5
1874,O,,X,O,,,X,X,,"O,,X,O,,,X,X,",0.5
1875,O,O,,,X,X,,X,,"O,O,,,X,X,,X,",0.5
1876,,X,,X,O,,,X,O,",X,,X,O,,,X,O",0.5
1877,,O,X,X,,,X,O,,",O,X,X,,,X,O,",0.5
1878,,X,,O,,X,,O,X,",X,,O,,X,,O,X",0.5
1879,O,,X,,,O,X,,X,"O,,X,,,O,X,,X",0.5
1880,,O,X,,O,,,X,X,",O,X,,O,,,X,X",0.5
1881,O,X,X,X,,,O,,,"O,X,X,X,,,O,,",0.5
1882,,,,,X,O,O,X,X,",,,,X,O,O,X,X",0.5
1883,,X,,,,X,O,X,O,",X,,,,X,O,X,O",0.5
1884,,X,X,X,O,,,O,,",X,X,X,O,,,O,",0.5
1885,O,,,X,,O,X,X,,"O,,,X,,O,X,X,",0.5
1886,,O,,X,X,X,O,,,",O,,X,X,X,O,,",1.0
1887,X,,X,,O,O,,,X,"X,,X,,O,O,,,X",0.5
1888,,O,O,,X,X,,X,,",O,O,,X,X,,X,",0.5
1889,X,,,O,X,,X,O,,"X,,,O,X,,X,O,",0.5
1890,X,O,X,O,,X,,,,"X,O,X,O,,X,,,",0.5
1891,X,O,X,X,O,,,,,"X,O,X,X,O,,,,",0.5
1892,O,,,X,X,O,X,,,"O,,,X,X,O,X,,",0.5
1893,X,,,O,O,X,,,X,"X,,,O,O,X,,,X",0.5
1894,,X,X,X,O,,,,O,",X,X,X,O,,,,O",0.5
1895,,X,O,X,,O,,,X,",X,O,X,,O,,,X",0.5
1896,O,X,,X,,,X,,O,"O,X,,X,,,X,,O",0.5
1897,X,O,,,,O,X,,X,"X,O,,,,O,X,,X",0.5
1898,,,,X,X,O,O,,X,",,,X,X,O,O,,X",0.5
1899,,X,X,O,,,O,,X,",X,X,O,,,O,,X",0.5
1900,O,,X,,O,,X,X,,"O,,X,,O,,X,X,",0.5
1901,O,X,X,,X,,O,,,"O,X,X,,X,,O,,",0.5
1902,,O,,X,,,X,O,X,",O,,X,,,X,O,X",0.5
1903,X,,O,X,,,,X,O,"X,,O,X,,,,X,O",0.5
1904,O,X,O,X,,,,,X,"O,X,O,X,,,,,X",0.5
1905,X,,,O,X,,X,,O,"X,,,O,X,,X,,O",0.5
1906,,O,X,X,X,O,,,,",O,X,X,X,O,,,",0.5
1907,X,O,,,X,O,X,,,"X,O,,,X,O,X,,",0.5
1908,O,,,X,,X,O,X,,"O,,,X,,X,O,X,",0.5
1909,,X,O,O,,X,,X,,",X,O,O,,X,,X,",0.5
1910,,X,,O,X,,X,,O,",X,,O,X,,X,,O",0.5
1911,X,O,X,,X,,O,,,"X,O,X,,X,,O,,",0.5
1912,X,,O,,X,,O,,X,"X,,O,,X,,O,,X",1.0
1913,,,X,O,O,,X,X,,",,X,O,O,,X,X,",0.5
1914,,O,O,,X,,X,X,,",O,O,,X,,X,X,",0.5
1915,X,O,X,O,,,,,X,"X,O,X,O,,,,,X",0.5
1916,X,O,,O,X,X,,,,"X,O,,O,X,X,,,",0.5
1917,,,O,O,X,X,,,X,",,O,O,X,X,,,X",0.5
1918,X,,O,,X,O,,X,,"X,,O,,X,O,,X,",0.5
1919,X,X,,,,,X,O,O,"X,X,,,,,X,O,O",0.5
1920,,X,X,X,,,O,O,,",X,X,X,,,O,O,",0.5
1921,X,X,,O,,X,O,,,"X,X,,O,,X,O,,",0.5
1922,O,,,O,,,X,X,X,"O,,,O,,,X,X,X",1.0
1923,O,X,,,X,,X,,O,"O,X,,,X,,X,,O",0.5
1924,O,O,,X,,,,X,X,"O,O,,X,,,,X,X",0.5
1925,,X,,,X,O,,X,O,",X,,,X,O,,X,O",1.0
1926,,O,X,O,X,,,,X,",O,X,O,X,,,,X",0.5
1927,,,O,O,,X,X,,X,",,O,O,,X,X,,X",0.5
1928,X,O,O,,,X,X,,,"X,O,O,,,X,X,,",0.5
1929,,O,X,,,X,O,,X,",O,X,,,X,O,,X",1.0
1930,X,,O,,,O,X,,X,"X,,O,,,O,X,,X",0.5
1931,,X,X,,O,,X,,O,",X,X,,O,,X,,O",0.5
1932,X,,X,,,,O,X,O,"X,,X,,,,O,X,O",0.5
1933,,X,O,X,O,X,,,,",X,O,X,O,X,,,",0.5
1934,X,,,,X,O,X,O,,"X,,,,X,O,X,O,",0.5
1935,,,O,X,,X,,O,X,",,O,X,,X,,O,X",0.5
1936,O,,O,,,,X,X,X,"O,,O,,,,X,X,X",1.0
1937,X,,,X,O,,O,X,,"X,,,X,O,,O,X,",0.5
1938,X,,X,O,,X,,,O,"X,,X,O,,X,,,O",0.5
1939,X,O,,O,,,X,X,,"X,O,,O,,,X,X,",0.5
1940,,,O,X,X,,X,,O,",,O,X,X,,X,,O",0.5
1941,,X,O,O,,,,X,X,",X,O,O,,,,X,X",0.5
1942,X,O,,,X,O,,X,,"X,O,,,X,O,,X,",0.5
1943,X,,,,X,X,O,,O,"X,,,,X,X,O,,O",0.5
1944,,X,,O,,X,O,X,,",X,,O,,X,O,X,",0.5
1945,X,,X,O,O,,X,,,"X,,X,O,O,,X,,",0.5
1946,,X,X,,,X,,O,O,",X,X,,,X,,O,O",0.5
1947,,,O,,X,O,,X,X,",,O,,X,O,,X,X",0.5
1948,X,,O,,O,,X,X,,"X,,O,,O,,X,X,",0.5
1949,X,O,X,,X,,,,O,"X,O,X,,X,,,,O",0.5
1950,,,,,X,O,X,X,O,",,,,X,O,X,X,O",0.5
1951,,X,,X,,,X,O,O,",X,,X,,,X,O,O",0.5
1952,,O,X,O,X,X,,,,",O,X,O,X,X,,,",0.5
1953,X,O,X,X,,,O,,,"X,O,X,X,,,O,,",0.5
1954,O,,X,,,,X,X,O,"O,,X,,,,X,X,O",0.5
1955,X,,X,X,O,,O,,,"X,,X,X,O,,O,,",0.5
1956,O,,,X,X,,O,,X,"O,,,X,X,,O,,X",0.5
1957,,X,X,,O,,,O,X,",X,X,,O,,,O,X",0.5
1958,X,,X,,X,,O,,O,"X,,X,,X,,O,,O",0.5
1959,,X,O,,,,X,X,O,",X,O,,,,X,X,O",0.5
1960,,,,O,X,X,,O,X,",,,O,X,X,,O,X",0.5
1961,O,X,,X,,O,,,X,"O,X,,X,,O,,,X",0.5
1962,O,,,X,X,O,,X,,"O,,,X,X,O,,X,",0.5
1963,X,,X,O,,,O,,X,"X,,X,O,,,O,,X",0.5
1964,,X,,X,O,O,X,,,",X,,X,O,O,X,,",0.5
1965,,X,,,O,O,,X,X,",X,,,O,O,,X,X",0.5
1966,O,X,O,,X,X,,,,"O,X,O,,X,X,,,",0.5
1967,X,,X,O,,O,X,,,"X,,X,O,,O,X,,",0.5
1968,,,X,X,O,X,,O,,",,X,X,O,X,,O,",0.5
1969,,,X,O,X,X,O,,,",,X,O,X,X,O,,",0.5
1970,,O,,O,,X,X,,X,",O,,O,,X,X,,X",0.5
1971,,X,X,X,,O,,O,,",X,X,X,,O,,O,",0.5
1972,,O,,X,X,O,,,X,",O,,X,X,O,,,X",0.5
1973,X,X,,O,,,X,O,,"X,X,,O,,,X,O,",0.5
1974,O,,,X,,O,X,,X,"O,,,X,,O,X,,X",0.5
1975,,,O,X,O,X,,X,,",,O,X,O,X,,X,",0.5
1976,O,,X,X,O,,X,,,"O,,X,X,O,,X,,",0.5
1977,,,X,O,O,X,X,,,",,X,O,O,X,X,,",0.5
1978,,O,X,X,,,,O,X,",O,X,X,,,,O,X",0.5
1979,,,X,X,O,,O,,X,",,X,X,O,,O,,X",0.5
1980,,X,,O,X,O,X,,,",X,,O,X,O,X,,",0.5
1981,X,X,O,,O,,,,X,"X,X,O,,O,,,,X",0.5
1982,O,X,,X,O,,X,,,"O,X,,X,O,,X,,",0.5
1983,,O,X,X,,,X,,O,",O,X,X,,,X,,O",0.5
1984,X,O,X,,X,,,O,,"X,O,X,,X,,,O,",0.5
1985,,X,X,O,,X,,,O,",X,X,O,,X,,,O",0.5
1986,X,,,O,,O,X,X,,"X,,,O,,O,X,X,",0.5
1987,X,,O,X,O,,,X,,"X,,O,X,O,,,X,",0.5
1988,,O,,,,O,X,X,X,",O,,,,O,X,X,X",1.0
1989,,O,,X,,O,,X,X,",O,,X,,O,,X,X",0.5
1990,,,,X,X,O,O,X,,",,,X,X,O,O,X,",0.5
1991,O,O,X,,,X,X,,,"O,O,X,,,X,X,,",0.5
1992,,X,,O,O,X,,X,,",X,,O,O,X,,X,",0.5
1993,X,X,,O,O,,,X,,"X,X,,O,O,,,X,",0.5
1994,X,O,,X,X,,,,O,"X,O,,X,X,,,,O",0.5
1995,,X,,X,,X,,O,O,",X,,X,,X,,O,O",0.5
1996,O,X,,O,,,X,X,,"O,X,,O,,,X,X,",0.5
1997,O,X,X,O,,,,X,,"O,X,X,O,,,,X,",0.5
1998,,O,,X,O,,X,X,,",O,,X,O,,X,X,",0.5
1999,O,X,,X,,X,,,O,"O,X,,X,,X,,,O",0.5
2000,,,X,,X,,X,O,O,",,X,,X,,X,O,O",1.0
2001,O,,,,O,X,X,X,,"O,,,,O,X,X,X,",0.5
2002,,X,,X,O,,,O,X,",X,,X,O,,,O,X",0.5
2003,X,O,,X,,X,,,O,"X,O,,X,,X,,,O",0.5
2004,,,X,,O,O,X,X,,",,X,,O,O,X,X,",0.5
2005,,X,,,X,,X,O,O,",X,,,X,,X,O,O",0.5
2006,O,,,O,X,X,,X,,"O,,,O,X,X,,X,",0.5
2007,,,,X,O,O,,X,X,",,,X,O,O,,X,X",0.5
2008,X,O,,,O,,X,X,,"X,O,,,O,,X,X,",0.5
2009,O,,X,,O,X,X,,,"O,,X,,O,X,X,,",0.5
2010,,X,X,X,O,O,,,,",X,X,X,O,O,,,",0.5
2011,O,,,X,,,X,O,X,"O,,,X,,,X,O,X",0.5
2012,O,,X,X,X,,,O,,"O,,X,X,X,,,O,",0.5
2013,O,O,,,X,X,X,,,"O,O,,,X,X,X,,",0.5
2014,,X,O,X,O,,,,X,",X,O,X,O,,,,X",0.5
2015,,,X,X,X,O,O,,,",,X,X,X,O,O,,",0.5
2016,X,,,O,X,O,,,X,"X,,,O,X,O,,,X",1.0
2017,X,,O,X,O,,X,,,"X,,O,X,O,,X,,",1.0
2018,X,,,X,,O,,X,O,"X,,,X,,O,,X,O",0.5
2019,,O,,,X,X,,X,O,",O,,,X,X,,X,O",0.5
2020,,O,,X,,O,X,,X,",O,,X,,O,X,,X",0.5
2021,,O,,,X,X,O,,X,",O,,,X,X,O,,X",0.5
2022,X,,,X,,O,O,,X,"X,,,X,,O,O,,X",0.5
2023,,,O,X,O,,,X,X,",,O,X,O,,,X,X",0.5
2024,X,X,,,X,O,,,O,"X,X,,,X,O,,,O",0.5
2025,X,O,,O,X,,,X,,"X,O,,O,X,,,X,",0.5
2026,,X,X,,O,,O,X,,",X,X,,O,,O,X,",0.5
2027,X,O,,X,X,,,O,,"X,O,,X,X,,,O,",0.5
2028,,,,X,,O,O,X,X,",,,X,,O,O,X,X",0.5
2029,O,,,,X,,X,O,X,"O,,,,X,,X,O,X",0.5
2030,,,,X,O,,X,O,X,",,,X,O,,X,O,X",0.5
2031,X,X,,,,O,X,,O,"X,X,,,,O,X,,O",0.5
2032,,X,O,,,X,X,O,,",X,O,,,X,X,O,",0.5
2033,O,X,,X,,,,O,X,"O,X,,X,,,,O,X",0.5
2034,O,O,,X,,X,,,X,"O,O,,X,,X,,,X",0.5
2035,O,O,,,,,X,X,X,"O,O,,,,,X,X,X",1.0
2036,X,,,,X,O,O,X,,"X,,,,X,O,O,X,",0.5
2037,X,O,,X,O,,,,X,"X,O,,X,O,,,,X",0.5
2038,X,O,O,,,,X,,X,"X,O,O,,,,X,,X",0.5
2039,,X,X,,,O,,O,X,",X,X,,,O,,O,X",0.5
2040,,,,O,X,,X,O,X,",,,O,X,,X,O,X",0.5
2041,,,O,X,X,X,,,O,",,O,X,X,X,,,O",1.0
2042,,,X,X,X,,O,O,,",,X,X,X,,O,O,",0.5
2043,O,,X,X,,,O,,X,"O,,X,X,,,O,,X",0.5
2044,X,,,,O,,O,X,X,"X,,,,O,,O,X,X",0.5
2045,,,,O,X,X,X,,O,",,,O,X,X,X,,O",0.5
2046,X,O,X,,,,O,,X,"X,O,X,,,,O,,X",0.5
2047,O,,,X,,,X,X,O,"O,,,X,,,X,X,O",0.5
2048,X,,,O,O,,X,,X,"X,,,O,O,,X,,X",0.5
2049,X,X,,O,,,O,X,,"X,X,,O,,,O,X,",0.5
2050,,,X,X,,O,X,O,,",,X,X,,O,X,O,",0.5
2051,X,,X,X,,,O,O,,"X,,X,X,,,O,O,",0.5
2052,,O,O,X,,X,,,X,",O,O,X,,X,,,X",0.5
2053,,,X,X,,X,,O,O,",,X,X,,X,,O,O",0.5
2054,,X,,,O,X,O,X,,",X,,,O,X,O,X,",0.5
2055,X,,X,X,O,,,O,,"X,,X,X,O,,,O,",0.5
